"SLA_MAINCODE_2011","SLA_NAME_2011","SLA_5DIGITCODE_2011","SSD_CODE_2011","SSD_NAME_2011","SD_CODE_2011","SD_NAME_2011","STATE_CODE_2011","STATE_NAME_2011","SDIST_CODE_2011","SDIST_NAME_2011","MSR_CODE_2011","MSR_NAME_2011","SR_CODE_2011","SR_NAME_2011","SRS_CODE_2011","SRS_NAME_2011","SLA_REGIONCODE_2011","LGA_CODE_2011","LGA_NAME_2011"
"330153364","Gladstone (R) - Calliope Pt B","33364","33015","Fitzroy SD Bal","330","Fitzroy","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39802","Fitzroy","398023364","33360","Gladstone (R)"
"330153368","Gladstone (R) - Miriam Vale","33368","33015","Fitzroy SD Bal","330","Fitzroy","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39802","Fitzroy","398023368","33360","Gladstone (R)"
"330156363","Rockhampton (R) - Fitzroy Pt B","36363","33015","Fitzroy SD Bal","330","Fitzroy","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39802","Fitzroy","398026363","36360","Rockhampton (R)"
"330156366","Rockhampton (R) - Livingstone Pt B","36366","33015","Fitzroy SD Bal","330","Fitzroy","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39802","Fitzroy","398026366","36360","Rockhampton (R)"
"330156367","Rockhampton (R) - Mount Morgan","36367","33015","Fitzroy SD Bal","330","Fitzroy","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39802","Fitzroy","398026367","36360","Rockhampton (R)"
"330157550","Woorabinda (S)","37550","33015","Fitzroy SD Bal","330","Fitzroy","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39802","Fitzroy","398027550","37550","Woorabinda (S)"
"335050412","Barcaldine (R) - Aramac","30412","33505","Central West","335","Central West","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39803","Central West","398030412","30410","Barcaldine (R)"
"335050416","Barcaldine (R) - Barcaldine","30416","33505","Central West","335","Central West","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39803","Central West","398030416","30410","Barcaldine (R)"
"335050418","Barcaldine (R) - Jericho","30418","33505","Central West","335","Central West","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39803","Central West","398030418","30410","Barcaldine (R)"
"335050450","Barcoo (S)","30450","33505","Central West","335","Central West","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39803","Central West","398030450","30450","Barcoo (S)"
"335050762","Blackall Tambo (R) - Blackall","30762","33505","Central West","335","Central West","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39803","Central West","398030762","30760","Blackall Tambo (R)"
"335050765","Blackall Tambo (R) - Tambo","30765","33505","Central West","335","Central West","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39803","Central West","398030765","30760","Blackall Tambo (R)"
"335050900","Boulia (S)","30900","33505","Central West","335","Central West","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39803","Central West","398030900","30900","Boulia (S)"
"335052750","Diamantina (S)","32750","33505","Central West","335","Central West","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39803","Central West","398032750","32750","Diamantina (S)"
"335054712","Longreach (R) - Ilfracombe","34712","33505","Central West","335","Central West","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39803","Central West","398034712","34710","Longreach (R)"
"335054714","Longreach (R) - Isisford","34714","33505","Central West","335","Central West","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39803","Central West","398034714","34710","Longreach (R)"
"335054716","Longreach (R) - Longreach","34716","33505","Central West","335","Central West","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39803","Central West","398034716","34710","Longreach (R)"
"335057400","Winton (S)","37400","33505","Central West","335","Central West","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39803","Central West","398037400","37400","Winton (S)"
"340054772","Mackay (R) - Mackay Pt A","34772","34005","Mackay","340","Mackay","3","Queensland","3054","Mackay (QLD)","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39801","Mackay","398014772","34770","Mackay (R)"
"340103982","Isaac (R) - Belyando","33982","34010","Mackay SD Bal","340","Mackay","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39801","Mackay","398013982","33980","Isaac (R)"
"340103984","Isaac (R) - Broadsound","33984","34010","Mackay SD Bal","340","Mackay","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39801","Mackay","398013984","33980","Isaac (R)"
"340103986","Isaac (R) - Nebo","33986","34010","Mackay SD Bal","340","Mackay","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39801","Mackay","398013986","33980","Isaac (R)"
"340104773","Mackay (R) - Mackay Pt B","34773","34010","Mackay SD Bal","340","Mackay","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39801","Mackay","398014773","34770","Mackay (R)"
"340104775","Mackay (R) - Mirani","34775","34010","Mackay SD Bal","340","Mackay","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39801","Mackay","398014775","34770","Mackay (R)"
"340104777","Mackay (R) - Sarina","34777","34010","Mackay SD Bal","340","Mackay","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39801","Mackay","398014777","34770","Mackay (R)"
"340107342","Whitsunday (R) - Bowen","37342","34010","Mackay SD Bal","340","Mackay","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39801","Mackay","398017342","37340","Whitsunday (R)"
"340107345","Whitsunday (R) - Whitsunday","37345","34010","Mackay SD Bal","340","Mackay","3","Queensland","","","39","Balance of Queensland","3980","Mackay-Fitzroy-Central West","39801","Mackay","398017345","37340","Whitsunday (R)"
"345057001","Aitkenvale","37001","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417001","37010","Townsville (C)"
"345057003","City","37003","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417003","37010","Townsville (C)"
"345057007","Cranbrook","37007","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417007","37010","Townsville (C)"
"345057012","Currajong","37012","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417012","37010","Townsville (C)"
"345057014","Douglas","37014","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417014","37010","Townsville (C)"
"345057015","Garbutt","37015","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417015","37010","Townsville (C)"
"345057018","Gulliver","37018","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417018","37010","Townsville (C)"
"345057023","Heatley","37023","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417023","37010","Townsville (C)"
"345057026","Hermit Park","37026","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417026","37010","Townsville (C)"
"345057027","Hyde Park-Mysterton","37027","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417027","37010","Townsville (C)"
"345057031","Magnetic Island","37031","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417031","37010","Townsville (C)"
"345057033","Mt Louisa-Mt St John-Bohle","37033","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417033","37010","Townsville (C)"
"345057034","Mundingburra","37034","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417034","37010","Townsville (C)"
"345057038","Murray","37038","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417038","37010","Townsville (C)"
"345057041","North Ward-Castle Hill","37041","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417041","37010","Townsville (C)"
"345057044","Oonoonba-Idalia-Cluden","37044","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417044","37010","Townsville (C)"
"345057047","Pallarenda-Shelley Beach","37047","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417047","37010","Townsville (C)"
"345057051","Pimlico","37051","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417051","37010","Townsville (C)"
"345057054","Railway Estate","37054","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417054","37010","Townsville (C)"
"345057058","Rosslea","37058","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417058","37010","Townsville (C)"
"345057062","Rowes Bay-Belgian Gardens","37062","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417062","37010","Townsville (C)"
"345057065","South Townsville","37065","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417065","37010","Townsville (C)"
"345057068","Stuart-Roseneath","37068","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417068","37010","Townsville (C)"
"345057071","Vincent","37071","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417071","37010","Townsville (C)"
"345057074","West End","37074","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417074","37010","Townsville (C)"
"345057078","Wulguru","37078","34505","Townsville City Part A","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417078","37010","Townsville (C)"
"345107005","Condon-Rasmussen-Bohle Basin","37005","34510","Townsville City Part B","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417005","37010","Townsville (C)"
"345107028","Kelso","37028","34510","Townsville City Part B","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417028","37010","Townsville (C)"
"345107030","Kirwan","37030","34510","Townsville City Part B","345","Northern","3","Queensland","3057","Townsville (QLD)","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417030","37010","Townsville (C)"
"345151900","Burdekin (S)","31900","34515","Northern SD Bal","345","Northern","3","Queensland","","","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398411900","31900","Burdekin (S)"
"345152312","Charters Towers (R) - Charters Towers","32312","34515","Northern SD Bal","345","Northern","3","Queensland","","","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398412312","32310","Charters Towers (R)"
"345152314","Charters Towers (R) - Dalrymple","32314","34515","Northern SD Bal","345","Northern","3","Queensland","","","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398412314","32310","Charters Towers (R)"
"345153800","Hinchinbrook (S)","33800","34515","Northern SD Bal","345","Northern","3","Queensland","","","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398413800","33800","Hinchinbrook (S)"
"345155790","Palm Island (S)","35790","34515","Northern SD Bal","345","Northern","3","Queensland","","","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398415790","35790","Palm Island (S)"
"345157043","Northern Beaches-Pinnacles","37043","34515","Northern SD Bal","345","Northern","3","Queensland","","","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417043","37010","Townsville (C)"
"345157076","Woodstock-Cleveland-Ross","37076","34515","Northern SD Bal","345","Northern","3","Queensland","","","39","Balance of Queensland","3984","Northern-North West","39841","Northern","398417076","37010","Townsville (C)"
"350052062","Cairns (R) - Barron","32062","35005","Cairns","350","Far North","3","Queensland","3061","Cairns (QLD)","39","Balance of Queensland","3988","Far North","39881","Far North","398812062","32070","Cairns (R)"
"350052065","Cairns (R) - Central Suburbs","32065","35005","Cairns","350","Far North","3","Queensland","3061","Cairns (QLD)","39","Balance of Queensland","3988","Far North","39881","Far North","398812065","32070","Cairns (R)"
